user_id,days_since_prior_order,order_number,avg_basket_size,avg_reorder_rate,preferred_dow,preferred_hour,is_dormant_rule,cluster_id,segment
68,30.0,6,11.666666666666666,0.2714285714285714,5,12,False,2,dormant
69,14.0,5,10.0,0.4,2,16,False,0,champion
70,30.0,14,7.5,0.3238095238095238,4,16,False,2,dormant
71,17.0,24,19.25,0.7597402597402597,3,14,False,1,at-risk
72,30.0,13,3.769230769230769,0.673469387755102,6,14,False,2,dormant
73,22.0,7,3.4285714285714284,0.3333333333333333,3,16,False,2,dormant
74,10.0,6,8.833333333333334,0.1320754716981132,1,13,False,0,champion
75,22.0,23,13.521739130434783,0.6816720257234726,6,13,False,1,at-risk
76,14.0,10,3.5,0.2571428571428571,2,8,False,0,champion
77,30.0,12,16.916666666666668,0.3694581280788177,0,11,False,1,at-risk
78,7.0,7,6.285714285714286,0.1136363636363636,0,14,False,0,champion
79,30.0,8,12.875,0.5242718446601942,0,2,False,2,dormant
80,8.0,13,10.692307692307692,0.6258992805755396,2,15,False,0,champion
81,8.0,8,3.75,0.2666666666666666,3,18,False,0,champion
82,13.0,20,6.9,0.7898550724637681,1,10,False,3,regular
83,30.0,7,6.0,0.3809523809523809,3,15,False,2,dormant
84,14.0,9,8.444444444444445,0.2894736842105263,0,13,False,0,champion
85,0.0,7,4.285714285714286,0.4666666666666667,6,18,False,0,champion
86,6.0,18,15.77777777777778,0.5211267605633803,0,12,False,1,at-risk
87,8.0,28,6.535714285714286,0.6666666666666666,1,8,False,3,regular
88,23.0,8,1.75,0.5714285714285714,6,16,False,2,dormant
89,6.0,21,12.047619047619047,0.6758893280632411,1,14,False,3,regular
90,2.0,72,9.375,0.8859259259259259,5,15,False,3,regular
91,11.0,16,15.3125,0.6122448979591837,4,10,False,1,at-risk
92,30.0,5,4.0,0.3,1,15,False,2,dormant
93,5.0,15,2.6,0.1282051282051282,6,9,False,0,champion
94,13.0,9,6.222222222222222,0.1964285714285714,6,16,False,0,champion
95,21.0,9,18.0,0.3580246913580246,5,14,False,1,at-risk
96,30.0,17,9.058823529411764,0.6038961038961039,1,9,False,2,dormant
97,6.0,6,9.166666666666666,0.109090909090909,4,15,False,0,champion
98,0.0,14,3.571428571428572,0.46,0,9,False,0,champion
99,22.0,19,11.894736842105264,0.411504424778761,3,15,False,2,dormant
100,18.0,5,5.4,0.2592592592592592,3,18,False,2,dormant
101,20.0,20,8.5,0.4941176470588235,5,11,False,2,dormant
102,30.0,7,10.857142857142858,0.4210526315789473,0,23,False,2,dormant
103,20.0,18,4.333333333333333,0.4743589743589743,3,16,False,2,dormant
104,10.0,6,4.833333333333333,0.3793103448275862,4,9,False,0,champion
105,30.0,8,2.25,0.3888888888888889,5,10,False,2,dormant
106,8.0,4,14.5,0.2413793103448276,6,13,False,0,champion
107,23.0,15,8.666666666666666,0.4461538461538462,3,16,False,2,dormant
108,6.0,8,9.75,0.4487179487179487,0,13,False,0,champion
109,21.0,7,12.285714285714286,0.3837209302325581,1,7,False,2,dormant
110,6.0,21,17.571428571428573,0.5745257452574526,0,10,False,1,at-risk
111,4.0,8,10.0,0.2125,4,11,False,0,champion
112,6.0,27,5.888888888888889,0.5786163522012578,6,17,False,3,regular
113,30.0,6,1.1666666666666667,0.7142857142857143,5,17,False,2,dormant
114,2.0,5,17.2,0.4767441860465116,0,10,False,1,at-risk
115,15.0,13,7.076923076923077,0.217391304347826,0,14,False,0,champion
116,4.0,7,4.285714285714286,0.2,0,17,False,0,champion
117,4.0,12,10.75,0.4496124031007752,4,14,False,0,champion
118,30.0,28,6.035714285714286,0.7041420118343196,1,9,False,2,dormant
119,30.0,4,9.25,0.3513513513513513,0,14,False,2,dormant
120,30.0,4,2.0,0.375,2,8,False,2,dormant
121,21.0,11,5.454545454545454,0.5833333333333334,1,16,False,2,dormant
122,28.0,29,4.137931034482759,0.6,6,20,False,2,dormant
123,0.0,11,6.727272727272728,0.5675675675675675,0,11,False,0,champion
124,21.0,9,9.77777777777778,0.4204545454545454,1,10,False,2,dormant
125,11.0,14,14.357142857142858,0.4825870646766169,0,11,False,1,at-risk
126,28.0,10,10.5,0.4476190476190476,0,10,False,2,dormant
127,7.0,17,17.941176470588236,0.5344262295081967,0,19,False,1,at-risk
128,4.0,12,8.416666666666666,0.2475247524752475,0,13,False,0,champion
129,1.0,11,5.818181818181818,0.484375,1,18,False,0,champion
130,12.0,4,11.5,0.2608695652173913,5,12,False,0,champion
131,18.0,10,6.7,0.582089552238806,6,9,False,0,champion
132,5.0,25,4.88,0.6147540983606558,2,8,False,3,regular
133,7.0,20,27.2,0.5073529411764706,4,12,False,1,at-risk
134,0.0,6,7.833333333333333,0.4468085106382978,6,12,False,0,champion
135,17.0,5,7.6,0.3947368421052631,0,17,False,0,champion
136,29.0,4,11.75,0.1276595744680851,0,11,False,2,dormant
137,30.0,6,12.0,0.6527777777777778,6,14,False,2,dormant
138,1.0,33,4.515151515151516,0.6308724832214765,0,12,False,3,regular
139,30.0,5,3.4,0.3529411764705882,3,19,False,2,dormant
140,2.0,77,15.246753246753247,0.7393526405451448,4,10,False,3,regular
141,0.0,4,10.25,0.1463414634146341,0,15,False,0,champion
142,2.0,46,8.130434782608695,0.8101604278074866,1,14,False,3,regular
143,8.0,15,15.733333333333333,0.4872881355932203,5,20,False,1,at-risk
144,12.0,8,3.625,0.6206896551724138,4,13,False,0,champion
145,30.0,9,8.333333333333334,0.52,2,10,False,2,dormant
146,25.0,41,9.46341463414634,0.6417525773195877,0,14,False,3,regular
147,30.0,14,5.428571428571429,0.6578947368421053,0,16,False,2,dormant
148,27.0,8,13.75,0.2,5,16,False,2,dormant
149,18.0,15,15.2,0.5131578947368421,6,10,False,1,at-risk
150,20.0,32,9.0625,0.4655172413793103,4,17,False,2,dormant
151,5.0,11,14.909090909090908,0.2682926829268293,2,19,False,0,champion
152,5.0,65,10.707692307692309,0.7744252873563219,5,12,False,3,regular
153,11.0,19,14.052631578947368,0.6629213483146067,0,16,False,1,at-risk
154,14.0,35,17.714285714285715,0.6661290322580645,1,11,False,1,at-risk
155,9.0,23,10.608695652173912,0.7950819672131147,1,14,False,3,regular
156,0.0,3,6.0,0.3888888888888889,0,18,False,0,champion
157,4.0,5,10.4,0.3461538461538461,1,16,False,0,champion
158,13.0,5,6.2,0.1290322580645161,6,10,False,0,champion
159,15.0,4,13.25,0.3773584905660377,4,9,False,0,champion
160,13.0,13,21.923076923076923,0.5473684210526316,1,3,False,1,at-risk
161,20.0,21,13.333333333333334,0.5214285714285715,0,9,False,1,at-risk
162,3.0,14,6.214285714285714,0.2413793103448276,3,19,False,0,champion
163,11.0,12,7.166666666666667,0.3372093023255814,1,11,False,0,champion
164,19.0,11,18.181818181818183,0.75,6,8,False,1,at-risk
165,15.0,7,13.142857142857142,0.4565217391304347,0,11,False,1,at-risk
166,30.0,6,4.666666666666667,0.1785714285714285,5,13,False,2,dormant
167,7.0,6,12.0,0.2222222222222222,6,11,False,0,champion
168,3.0,22,6.363636363636363,0.35,1,16,False,0,champion
169,30.0,7,13.714285714285714,0.125,4,15,False,2,dormant
170,0.0,3,2.6666666666666665,0.125,1,9,False,0,champion
171,8.0,7,10.0,0.4142857142857143,0,14,False,0,champion
172,0.0,6,3.333333333333333,0.3,1,9,False,0,champion
173,15.0,45,9.577777777777778,0.4385150812064965,2,10,False,3,regular
174,9.0,28,6.357142857142857,0.5168539325842697,0,16,False,0,champion
175,7.0,24,5.458333333333333,0.2900763358778626,1,14,False,0,champion
176,19.0,7,7.142857142857143,0.24,1,16,False,2,dormant
177,12.0,14,3.4285714285714284,0.5,0,13,False,0,champion
178,7.0,6,10.166666666666666,0.2459016393442623,5,10,False,0,champion
179,15.0,6,6.333333333333333,0.2631578947368421,1,7,False,0,champion
180,28.0,6,37.0,0.481981981981982,6,10,False,1,at-risk
181,7.0,10,9.6,0.4583333333333333,1,14,False,0,champion
182,0.0,26,7.846153846153846,0.6617647058823529,6,17,False,3,regular
183,19.0,5,20.6,0.2621359223300971,6,14,False,1,at-risk
184,30.0,12,14.916666666666666,0.547486033519553,0,16,False,1,at-risk
185,30.0,7,5.857142857142857,0.1463414634146341,1,12,False,2,dormant
186,18.0,7,7.714285714285714,0.2962962962962963,6,13,False,2,dormant
187,3.0,33,6.484848484848484,0.7009345794392523,1,15,False,3,regular
188,0.0,5,14.4,0.2916666666666667,0,10,False,0,champion
189,2.0,12,5.333333333333333,0.453125,2,15,False,0,champion
190,2.0,17,9.411764705882351,0.43125,0,15,False,0,champion
191,5.0,5,6.0,0.1,3,15,False,0,champion
192,30.0,6,8.333333333333334,0.66,1,10,False,2,dormant
193,14.0,6,6.666666666666667,0.1,4,10,False,0,champion
194,9.0,9,10.0,0.3777777777777777,5,18,False,0,champion
195,6.0,59,3.23728813559322,0.8010471204188482,5,11,False,3,regular
196,30.0,3,1.0,0.3333333333333333,1,8,False,2,dormant
197,2.0,21,22.80952380952381,0.6346555323590815,6,15,False,1,at-risk
198,8.0,6,8.833333333333334,0.320754716981132,1,13,False,0,champion
199,30.0,4,6.25,0.44,6,13,False,2,dormant
200,28.0,9,19.11111111111111,0.4883720930232558,2,13,False,1,at-risk
201,23.0,8,7.0,0.3214285714285714,2,8,False,2,dormant
202,30.0,13,28.07692307692308,0.5452054794520548,0,14,False,1,at-risk
203,30.0,4,3.0,0.5833333333333334,5,16,False,2,dormant
204,17.0,59,9.084745762711863,0.6455223880597015,2,14,False,3,regular
205,30.0,13,4.384615384615385,0.6140350877192983,2,17,False,2,dormant
206,13.0,29,6.379310344827586,0.5243243243243243,5,13,False,0,champion
207,0.0,3,7.333333333333333,0.2727272727272727,5,16,False,0,champion
208,18.0,19,5.157894736842105,0.5612244897959183,1,11,False,0,champion
209,27.0,20,16.25,0.84,1,14,False,1,at-risk
210,5.0,100,14.98,0.8437917222963952,0,12,False,3,regular
211,8.0,5,15.2,0.3289473684210526,0,13,False,0,champion
212,2.0,13,2.4615384615384617,0.40625,0,0,False,0,champion
213,30.0,6,13.5,0.1234567901234567,1,15,False,2,dormant
214,30.0,28,18.392857142857142,0.6038834951456311,1,20,False,1,at-risk
215,29.0,6,7.5,0.0888888888888888,3,8,False,2,dormant
216,6.0,17,19.94117647058824,0.7374631268436578,5,15,False,1,at-risk
217,30.0,12,8.333333333333334,0.25,6,10,False,2,dormant
218,7.0,7,1.0,0.7142857142857143,3,13,False,0,champion
219,14.0,34,12.558823529411764,0.6206088992974239,0,15,False,3,regular
220,30.0,17,7.0,0.6302521008403361,0,16,False,2,dormant
221,15.0,23,10.043478260869565,0.7272727272727273,1,16,False,3,regular
222,3.0,71,6.915492957746479,0.7209775967413442,2,7,False,3,regular
223,7.0,50,12.92,0.7724458204334366,1,8,False,3,regular
224,13.0,4,7.5,0.3333333333333333,1,10,False,0,champion
225,30.0,11,5.454545454545454,0.5666666666666667,2,10,False,2,dormant
226,30.0,22,10.636363636363637,0.6837606837606838,2,8,False,2,dormant
227,6.0,31,18.12903225806452,0.6192170818505338,1,14,False,1,at-risk
228,13.0,4,12.5,0.26,1,13,False,0,champion
229,4.0,18,10.944444444444445,0.7157360406091371,5,10,False,3,regular
230,30.0,11,6.636363636363637,0.5753424657534246,4,7,False,2,dormant
231,16.0,4,20.75,0.5180722891566265,1,11,False,1,at-risk
232,6.0,36,12.36111111111111,0.7887640449438202,5,9,False,3,regular
233,4.0,25,19.12,0.7615062761506276,5,11,False,1,at-risk
234,6.0,42,13.095238095238097,0.5872727272727273,0,17,False,3,regular
235,5.0,22,9.318181818181818,0.5121951219512195,0,11,False,0,champion
236,13.0,45,11.444444444444445,0.3961165048543689,0,15,False,3,regular
237,3.0,8,8.625,0.1884057971014492,0,12,False,0,champion
238,14.0,7,37.0,0.4478764478764478,0,19,False,1,at-risk
239,6.0,6,9.333333333333334,0.1964285714285714,1,2,False,0,champion
240,20.0,6,2.833333333333333,0.2941176470588235,1,16,False,2,dormant
241,0.0,14,8.857142857142858,0.3387096774193548,5,16,False,0,champion
242,7.0,17,8.176470588235293,0.4676258992805755,4,12,False,0,champion
243,20.0,28,12.964285714285714,0.6887052341597796,1,16,False,3,regular
244,10.0,7,6.142857142857143,0.0930232558139534,5,13,False,0,champion
245,20.0,6,9.666666666666666,0.3448275862068966,0,12,False,2,dormant
246,13.0,5,6.6,0.2424242424242424,2,10,False,0,champion
247,30.0,5,6.2,0.2258064516129032,5,16,False,2,dormant
248,7.0,58,6.758620689655173,0.798469387755102,0,15,False,3,regular
249,3.0,10,4.4,0.6818181818181818,6,15,False,0,champion
250,20.0,12,9.833333333333334,0.7203389830508474,2,22,False,2,dormant
251,8.0,10,7.7,0.4805194805194805,5,12,False,0,champion
252,30.0,5,13.4,0.1940298507462686,6,11,False,2,dormant
253,3.0,4,6.5,0.1923076923076923,1,18,False,0,champion
254,3.0,11,9.545454545454543,0.3809523809523809,6,8,False,0,champion
255,29.0,5,17.4,0.3793103448275862,0,21,False,1,at-risk
256,28.0,19,12.210526315789474,0.5646551724137931,0,17,False,2,dormant
257,1.0,20,6.05,0.4545454545454545,6,13,False,0,champion
258,26.0,25,8.72,0.5275229357798165,0,17,False,2,dormant
259,30.0,4,5.0,0.1,0,18,False,2,dormant
260,30.0,18,6.0,0.6851851851851852,3,10,False,2,dormant
261,4.0,9,9.555555555555555,0.127906976744186,3,17,False,0,champion
262,3.0,46,5.782608695652174,0.4511278195488721,1,9,False,3,regular
263,0.0,3,8.0,0.3333333333333333,3,14,False,0,champion
264,8.0,30,23.83333333333333,0.7048951048951049,1,9,False,1,at-risk
265,4.0,7,4.0,0.3214285714285714,6,8,False,0,champion
266,2.0,5,6.0,0.1333333333333333,4,14,False,0,champion
267,30.0,10,33.9,0.5427728613569321,0,15,False,1,at-risk
268,30.0,9,7.444444444444445,0.1044776119402985,4,8,False,2,dormant
269,30.0,3,22.33333333333333,0.0746268656716417,6,14,False,1,at-risk
270,30.0,23,3.1739130434782608,0.6027397260273972,6,9,False,2,dormant
271,3.0,16,1.125,0.7777777777777778,0,21,False,0,champion
272,16.0,10,7.3,0.3972602739726027,2,14,False,0,champion
273,13.0,20,5.9,0.4661016949152542,0,15,False,0,champion
274,3.0,14,13.428571428571429,0.2872340425531915,5,13,False,0,champion
275,11.0,14,11.642857142857142,0.4171779141104294,2,18,False,0,champion
276,0.0,9,6.888888888888889,0.4838709677419355,6,17,False,0,champion
277,3.0,3,7.666666666666667,0.217391304347826,6,16,False,0,champion
278,2.0,69,3.8840579710144927,0.7910447761194029,4,12,False,3,regular
279,13.0,14,7.142857142857143,0.23,1,10,False,0,champion
280,8.0,42,12.88095238095238,0.7393715341959335,0,20,False,3,regular
281,6.0,30,10.1,0.5907590759075908,5,12,False,3,regular
282,2.0,4,7.25,0.1379310344827586,3,13,False,0,champion
283,3.0,6,7.0,0.2857142857142857,1,8,False,0,champion
284,13.0,17,21.823529411764707,0.6846361185983828,1,11,False,1,at-risk
285,14.0,5,9.0,0.1777777777777777,5,18,False,0,champion
286,19.0,4,7.0,0.0357142857142857,3,7,False,2,dormant
287,5.0,14,1.2857142857142858,0.6111111111111112,3,9,False,0,champion
288,20.0,4,7.5,0.2,0,14,False,2,dormant
289,14.0,50,14.32,0.8505586592178771,6,18,False,3,regular
290,7.0,51,31.176470588235293,0.6553459119496855,6,10,False,1,at-risk
291,17.0,5,3.6,0.1111111111111111,6,11,False,2,dormant
292,30.0,8,16.375,0.5419847328244275,1,15,False,1,at-risk
293,30.0,9,14.555555555555555,0.5038167938931297,1,20,False,2,dormant
294,30.0,16,7.125,0.543859649122807,0,16,False,2,dormant
295,8.0,24,11.625,0.7921146953405018,1,14,False,3,regular
296,4.0,7,6.142857142857143,0.0697674418604651,0,14,False,0,champion
297,30.0,11,4.454545454545454,0.3673469387755102,1,18,False,2,dormant
298,16.0,4,16.75,0.5373134328358209,1,14,False,1,at-risk
299,0.0,9,7.111111111111111,0.234375,5,13,False,0,champion
300,5.0,39,7.564102564102564,0.4271186440677966,6,16,False,3,regular
301,8.0,18,8.222222222222221,0.3513513513513513,2,15,False,0,champion
302,15.0,10,7.6,0.131578947368421,1,12,False,0,champion
303,26.0,8,1.625,0.2307692307692307,2,7,False,2,dormant
304,6.0,43,6.604651162790698,0.7816901408450704,3,19,False,3,regular
305,30.0,5,10.2,0.2549019607843137,1,13,False,2,dormant
306,14.0,25,4.96,0.5806451612903226,1,8,False,0,champion
307,12.0,34,5.029411764705882,0.8187134502923976,2,10,False,3,regular
308,30.0,3,3.6666666666666665,0.0,2,13,False,2,dormant
309,1.0,26,12.384615384615383,0.4440993788819876,3,8,False,0,champion
310,4.0,100,4.97,0.7082494969818913,4,9,False,3,regular
311,12.0,15,4.066666666666666,0.639344262295082,1,16,False,0,champion
312,0.0,4,7.25,0.4482758620689655,3,8,False,0,champion
313,4.0,100,7.93,0.8360655737704918,5,9,False,3,regular
314,30.0,6,2.0,0.1666666666666666,4,11,False,2,dormant
315,24.0,5,9.4,0.3404255319148936,0,23,False,2,dormant
316,10.0,21,9.047619047619047,0.4789473684210526,3,12,False,0,champion
317,6.0,5,8.6,0.0930232558139534,0,14,False,0,champion
318,17.0,7,1.0,0.8571428571428571,5,14,False,0,champion
319,2.0,9,7.111111111111111,0.296875,4,11,False,0,champion
320,18.0,5,28.4,0.1830985915492957,0,21,False,1,at-risk
321,11.0,33,14.484848484848484,0.6820083682008368,5,17,False,3,regular
322,21.0,15,10.533333333333331,0.569620253164557,3,13,False,2,dormant
323,4.0,72,14.73611111111111,0.7832233741753063,2,13,False,3,regular
324,30.0,12,8.25,0.3636363636363636,0,17,False,2,dormant
325,6.0,8,12.875,0.4077669902912621,1,9,False,0,champion
326,27.0,6,8.333333333333334,0.56,1,12,False,2,dormant
327,3.0,64,11.640625,0.6684563758389261,5,13,False,3,regular
328,27.0,13,9.923076923076923,0.5116279069767442,0,10,False,2,dormant
329,14.0,9,6.222222222222222,0.1607142857142857,0,19,False,0,champion
330,6.0,8,5.125,0.4390243902439024,4,10,False,0,champion
331,19.0,8,4.875,0.1538461538461538,5,16,False,2,dormant
332,7.0,12,19.5,0.5555555555555556,0,21,False,1,at-risk
333,14.0,8,5.25,0.5714285714285714,5,12,False,0,champion
334,2.0,64,13.234375,0.7461629279811098,6,20,False,3,regular
335,0.0,6,7.333333333333333,0.0227272727272727,2,15,False,0,champion
336,3.0,11,3.8181818181818175,0.4761904761904761,6,15,False,0,champion
337,30.0,13,21.0,0.4285714285714285,1,22,False,1,at-risk
338,0.0,5,5.2,0.2692307692307692,4,12,False,0,champion
339,0.0,3,9.666666666666666,0.1724137931034483,0,14,False,0,champion
340,14.0,6,10.833333333333334,0.3076923076923077,6,10,False,0,champion
341,30.0,12,18.0,0.5092592592592593,1,11,False,1,at-risk
342,30.0,17,8.647058823529411,0.3401360544217687,2,7,False,2,dormant
343,10.0,5,5.2,0.1538461538461538,5,15,False,0,champion
344,18.0,9,2.7777777777777777,0.52,4,8,False,0,champion
345,19.0,4,3.75,0.2666666666666666,4,13,False,2,dormant
346,30.0,7,5.571428571428571,0.4102564102564102,2,19,False,2,dormant
347,0.0,3,4.333333333333333,0.6153846153846154,2,14,False,0,champion
348,7.0,29,4.793103448275862,0.1726618705035971,3,13,False,0,champion
349,5.0,8,5.875,0.2765957446808511,1,8,False,0,champion
350,7.0,15,12.666666666666666,0.5263157894736842,6,13,False,0,champion
351,9.0,15,12.733333333333333,0.6910994764397905,0,15,False,1,at-risk
352,30.0,10,19.5,0.4102564102564102,0,15,False,1,at-risk
353,30.0,12,10.25,0.2601626016260163,2,11,False,2,dormant
354,0.0,5,1.4,0.7142857142857143,4,13,False,0,champion
355,30.0,14,10.928571428571429,0.4836601307189542,2,11,False,2,dormant
356,0.0,3,7.666666666666667,0.0434782608695652,6,11,False,0,champion
357,10.0,9,19.11111111111111,0.7034883720930233,0,13,False,1,at-risk
358,30.0,8,7.125,0.3684210526315789,6,9,False,2,dormant
359,6.0,16,13.75,0.4318181818181818,2,16,False,0,champion
360,0.0,3,5.333333333333333,0.1875,2,8,False,0,champion
361,2.0,7,12.857142857142858,0.2777777777777778,1,14,False,0,champion
362,3.0,11,10.090909090909092,0.3153153153153153,3,20,False,0,champion
363,10.0,13,17.307692307692307,0.4844444444444444,5,17,False,1,at-risk
364,17.0,18,9.833333333333334,0.6779661016949152,1,12,False,0,champion
365,7.0,16,2.375,0.5263157894736842,6,14,False,0,champion
366,6.0,3,13.0,0.0769230769230769,2,11,False,0,champion
367,0.0,4,19.5,0.4102564102564102,2,11,False,1,at-risk
368,6.0,4,1.75,0.1428571428571428,0,14,False,0,champion
369,30.0,16,7.5625,0.5371900826446281,3,21,False,2,dormant
370,30.0,28,12.107142857142858,0.6371681415929203,6,14,False,2,dormant
371,20.0,4,9.0,0.3611111111111111,2,16,False,2,dormant
372,30.0,13,7.153846153846154,0.3870967741935484,2,12,False,2,dormant
373,2.0,58,9.79310344827586,0.6954225352112676,1,13,False,3,regular
374,14.0,17,1.4705882352941178,0.72,2,12,False,0,champion
375,30.0,8,19.75,0.6012658227848101,1,13,False,1,at-risk
376,30.0,9,11.333333333333334,0.5392156862745098,3,18,False,2,dormant
377,30.0,4,8.5,0.088235294117647,3,17,False,2,dormant
378,27.0,9,2.555555555555556,0.5652173913043478,2,12,False,2,dormant
379,30.0,20,10.05,0.3980099502487562,5,12,False,2,dormant
380,3.0,13,3.923076923076923,0.5686274509803921,0,8,False,0,champion
381,10.0,16,22.1875,0.5521126760563381,0,14,False,1,at-risk
382,10.0,30,7.466666666666667,0.6160714285714286,1,17,False,3,regular
383,30.0,10,10.3,0.4854368932038835,1,13,False,2,dormant
384,16.0,10,2.6,0.5384615384615384,1,13,False,0,champion
385,30.0,5,8.4,0.3333333333333333,4,11,False,2,dormant
386,7.0,4,9.5,0.1578947368421052,0,15,False,0,champion
387,30.0,9,7.222222222222222,0.4615384615384615,2,13,False,2,dormant
388,30.0,10,1.4,0.5714285714285714,6,1,False,2,dormant
389,30.0,12,16.75,0.5472636815920398,0,16,False,1,at-risk
390,20.0,23,18.130434782608692,0.6906474820143885,0,19,False,1,at-risk
391,29.0,24,8.833333333333334,0.6792452830188679,0,18,False,2,dormant
392,7.0,6,2.5,0.8,4,10,False,0,champion
393,27.0,11,21.181818181818183,0.4248927038626609,6,13,False,1,at-risk
394,19.0,5,39.6,0.3636363636363636,1,13,False,1,at-risk
395,30.0,4,4.75,0.0526315789473684,4,13,False,2,dormant
396,30.0,19,16.0,0.631578947368421,0,19,False,1,at-risk
397,4.0,3,6.0,0.1666666666666666,3,16,False,0,champion
398,10.0,53,8.320754716981131,0.764172335600907,6,11,False,3,regular
399,18.0,4,8.25,0.1212121212121212,3,14,False,2,dormant
400,30.0,5,14.8,0.4324324324324324,1,1,False,2,dormant
401,5.0,5,12.2,0.1967213114754098,5,15,False,0,champion
402,4.0,5,2.2,0.6363636363636364,0,10,False,0,champion
403,8.0,33,13.87878787878788,0.4847161572052402,0,17,False,3,regular
